posting_id,image,image_phash,title,label_group,hight,width,hamming_median_dist,post_per_group,target,fold,best25_mean_img,true_postings,pred_postings_img,f1_img,best25_mean_text,f1_text,pred_postings_text,joined_pred,f1_joined
train_3172335069,64eda9578e995dc8128a27510ad5eed4.jpg,b0f399588eadc84e,Teh bunga rosela merah hikmah,3262589312,640,640,34.0,2,8423,0,0.4160982668399811,train_3172335069 train_467235057,train_3172335069,0.6666666666666666,0.44065801259162307,1.0,train_3172335069 train_467235057,train_3172335069 train_467235057,1.0
train_2325640154,6518f407d98b604326de5c6753d22b92.jpg,c142aebd51d62e63,ROBOT AVENGERS ISI 5 PCS 2115 - mainan robot,3176986412,300,300,0.0,3,8213,0,0.6842470765113831,train_2325640154 train_2864132633 train_225901814,train_2325640154 train_2864132633 train_225901814,1.0,0.6028008036170975,1.0,train_2325640154 train_2864132633 train_225901814,train_225901814 train_2325640154 train_2864132633,1.0
train_547673094,6540c910bf4cfc44c211c6aa0a584020.jpg,c054c84c2df6f3b9,SEDOTAN STAINLESS BISA DIGUNAKAN KEMBALI / SEDOTAN LURUS & BENGKOK DENGAN SIKAT PEMBERSIH,2540718433,1024,1024,34.0,2,6551,0,0.513206958770752,train_1074605792 train_547673094,train_1074605792 train_547673094 train_1008198087,0.8,0.4818287816940661,0.6666666666666666,train_547673094,train_1008198087 train_1074605792 train_547673094,0.8
train_152642161,6550d72241b958a7b8459fd516c615d5.jpg,cb8cccb0b333ccac,HM HIGH WAIST BLACK PANTS REKOMENDED,531591155,1024,1024,28.0,3,1362,0,0.4475175142288208,train_2895188772 train_4257840466 train_152642161,train_152642161,0.5,0.4053944647274152,0.5,train_152642161,train_152642161,0.5
train_2857221499,655545bbb36654d70ec569b425cfad72.jpg,e6cecc64c9319993,Natur Hair Tonic Gingseng 90 Ml,122550860,640,640,30.0,10,316,0,0.7943260669708252,train_404207615 train_3597470302 train_2823824337 train_1209485949 train_3990088467 train_3960172945 train_1831498823 train_2857221499 train_1165058967 train_530505223,train_1831498823 train_2857221499,0.3333333333333333,0.8431989013511721,0.46153846153846156,train_2823824337 train_1831498823 train_2857221499,train_1831498823 train_2823824337 train_2857221499,0.46153846153846156
train_3758726710,656cf8217647dbd98dbe03a80bc68c8d.jpg,bfcce398b227f400,CP SIZE (L)DORAMOON\n#PIYAMA#PYAMA#PIAMAMURAH#PIYAMAKARAKTER#BAJUTIDUR#PIYAMA#SET PIYAMA#PAJAMAS#,1598377797,640,640,12.0,3,4059,0,0.6539955735206604,train_3951567071 train_2776897247 train_3758726710,train_3951567071 train_2776897247 train_3758726710,1.0,0.43170798148096595,0.5,train_3758726710,train_2776897247 train_3758726710 train_3951567071,1.0
train_3839423258,657144f347d4e3e8a9973cc01159d6d1.jpg,e6999933cc669923,Evangeline Eau De Cologne Crystal 100ml,1986364708,1024,1024,26.0,10,5075,0,0.5560266971588135,train_653606694 train_3694367120 train_1676438253 train_723113580 train_718395879 train_3839423258 train_2983368523 train_527397407 train_2599912967 train_1525971777,train_3839423258,0.18181818181818182,0.8165557464052059,0.6666666666666666,train_653606694 train_723113580 train_3839423258 train_527397407 train_2599912967,train_2599912967 train_3839423258 train_527397407 train_653606694 train_723113580,0.6666666666666666
train_2655564863,657292ad75bac9081350ba10b4dd9152.jpg,b7e0c133931ef605,Mainan Anak Motor Aki Scoopy PMB M338,1107875676,640,640,34.0,2,2903,0,0.44823384284973145,train_4102324234 train_2655564863,train_2655564863,0.6666666666666666,0.48667824500837836,1.0,train_4102324234 train_2655564863,train_2655564863 train_4102324234,1.0
train_1790519022,657cf728248e37dcbd64b17b562534a3.jpg,cb5bb4aaaa9494d4,Hanasui Naturgo Lightening Peel Of Mask 60gr [TUBE],2701575241,700,700,28.0,8,6950,0,0.6402843594551086,train_1362999639 train_3239024411 train_563561141 train_1506002495 train_3526244255 train_1790519022 train_2998099810 train_3022256747,train_1362999639 train_563561141 train_1506002495 train_1790519022,0.6666666666666666,0.9813983733125462,0.9333333333333333,train_1362999639 train_563561141 train_1506002495 train_3526244255 train_1790519022 train_2998099810 train_3022256747,train_1362999639 train_1506002495 train_1790519022 train_2998099810 train_3022256747 train_3526244255 train_563561141,0.9333333333333333
train_3020729394,658dded84a37ac2ade6357e8e74148e8.jpg,fe93e4c0874c8759,CR MB211 Mainan Bubble Elektrik Bentuk Kamera machine / Gelembung Bubble camera Lampu Dan Musik,3043133921,1024,1024,26.0,2,7853,0,0.5031626224517822,train_3020729394 train_2268204808,train_3020729394,0.6666666666666666,0.44841814225690096,0.6666666666666666,train_3020729394,train_3020729394,0.6666666666666666
train_1987794554,65b6b77eae4a49c900562fd056e7dba0.jpg,9ee19d84f21be2c8,Parfum Switsbaby 30ml Original Eau de Cologne By Indowangi Zwitsal Switsal Switzal Switbaby Murah,2116638927,640,640,30.0,6,5441,0,0.6402629017829895,train_62846177 train_1987794554 train_2550260673 train_98549156 train_4032484425 train_1200130916,train_1987794554 train_98549156 train_4032484425,0.6666666666666666,0.8320216392320875,0.8,train_62846177 train_1987794554 train_98549156 train_1200130916,train_1200130916 train_1987794554 train_4032484425 train_62846177 train_98549156,0.9090909090909091
train_1718039708,65b708071434d72528e7de08addb21ff.jpg,821737313b3d1d78,COD Pembersih Pori Pori Wajah Spons Scrubbing Cuci Muka Lucu Bentuk Ubur-ubur/Brush Alat pembersihan,3843257025,1000,1000,32.0,4,9896,0,0.5494191646575928,train_1718039708 train_3888365793 train_4161481799 train_2881331035,train_1718039708 train_3888365793,0.6666666666666666,0.7250449770470205,0.8571428571428571,train_1718039708 train_3888365793 train_2881331035,train_1718039708 train_2881331035 train_3888365793,0.8571428571428571
train_2327511459,65c7d924fd9d3ac380cd0a2694132f29.jpg,9bd4d4c4c04ba72f,[TERMURAH] MINYAK TELON MY BABY 145 ML/150 ML PERLINDUNGAN 8 JAM [EXP 2022],3126669761,500,500,30.0,2,8077,0,0.5451527237892151,train_2327511459 train_3345086777,train_2327511459 train_3345086777,1.0,0.41738570638471817,0.6666666666666666,train_2327511459,train_2327511459 train_3345086777,1.0
train_3050990060,65c7ec3cdc35dd937bca9fb573ffac15.jpg,9c0343b3572c7b5a,(1KG=50PCS) CADAR TALI READY STOCK BISA DI JUAL LAGI,2788148991,640,640,38.0,2,7154,0,0.5481032729148865,train_758846201 train_3050990060,train_3050990060,0.6666666666666666,0.45317679236339664,0.6666666666666666,train_3050990060,train_3050990060,0.6666666666666666
train_670411946,65d2275638747c1f619016b268671c7d.jpg,be36c4c9d1398d92,Tinta Canon PG745S PG745 S PG 745S PG 745 S PG-745S Small Black Original Ink Cartridge,1349667075,640,640,36.0,2,3481,0,0.8629105687141418,train_3971348555 train_670411946,train_670411946 train_1520245749 train_1345163924,0.4,0.7191283563110377,0.4,train_670411946 train_1520245749 train_1345163924,train_1345163924 train_1520245749 train_670411946,0.4
train_2368683063,65d3bed6a4d1a0debbc2bcfa008db94c.jpg,d250ad568ece5333,Nivea Extra White Anti Age Body Serum Spf33 180ml,3808346096,640,640,34.0,2,9826,0,0.8537324070930481,train_2368683063 train_2654682772,train_3393644703 train_2368683063 train_1961623800,0.4,0.7469980339978552,0.6666666666666666,train_2368683063,train_1961623800 train_2368683063 train_3393644703,0.4
train_2788676501,65dd0dd3be8be5835fdb2d1acda8917b.jpg,edc7389c393c2c29,Murah Kapas Busa 3 Lapis Busa Media Filter Aquarium Kolam Pusat Aquarium Murah Bisa COD,455052677,1024,1024,34.0,3,1155,0,0.5983543992042542,train_2788676501 train_2071992938 train_2057291100,train_2788676501 train_2071992938 train_2057291100,1.0,0.6464838213210805,0.5,train_2788676501,train_2057291100 train_2071992938 train_2788676501,1.0
train_258002835,65dfc4cedf4d9b1c55a514b4ac9a68b7.jpg,b89745b3e32ce261,"Wallpaper dinding salur biru,hijau,pink,rainbow,ungu ukuran 45cm*10m / wallpaper dinding",4256513504,640,640,34.0,2,10916,0,0.5749959945678711,train_258002835 train_1358508541,train_258002835 train_1358508541,1.0,0.702118460392341,0.8,train_258002835 train_1358508541 train_4018640682,train_1358508541 train_258002835 train_4018640682,0.8
train_474036847,65e74634baaf04033a2fa6a22d18e65b.jpg,afbcd28172873c64,Paket Lengkap Skin Care Perawatan Wajah Cream HN Original 15gr Plus Serum Gold Hanasui,1920091538,640,640,32.0,4,4909,0,0.6364092230796814,train_3686203021 train_3802206980 train_474036847 train_3139467744,train_474036847,0.4,0.6177749387462893,0.8571428571428571,train_3802206980 train_474036847 train_3139467744,train_3139467744 train_3802206980 train_474036847,0.8571428571428571
train_1848632939,65e86fc1bc7236d4fe73d360c9e9d7eb.jpg,bbcb16f01ae0039f,[RESELLER]SCARLETT WHITENING Brightly Ever After & Acne Serum BPOM 15mL,1163569239,640,640,30.0,51,3041,0,0.9933432936668396,train_1671347582 train_1175819799 train_1525859862 train_1261404451 train_1865413913 train_943427380 train_3789517483 train_3171223531 train_623546295 train_3598710032 train_2375162891 train_3071392783 train_2960536609 train_1149371320 train_219504178 train_518547082 train_242506613 train_349984975 train_1848632939 train_3967271817 train_2309045515 train_100918337 train_612230357 train_913153922 train_450257935 train_1639533062 train_2378747866 train_2305367958 train_726415384 train_948110932 train_1041715554 train_149240701 train_4070413770 train_2901880479 train_897619948 train_1935153677 train_4211797822 train_1369435429 train_613832447 train_2624032383 train_2280558444 train_1182906906 train_1191962025 train_3700503493 train_3207964616 train_2529405184 train_4139159388 train_799917659 train_1630060072 train_282632898 train_3240884969,train_1865413913 train_3789517483 train_3071392783 train_2960536609 train_1149371320 train_219504178 train_1848632939 train_2901880479 train_4211797822 train_613832447 train_2529405184 train_4139159388,0.38095238095238093,0.8414387163322911,0.45454545454545453,train_1261404451 train_3789517483 train_3171223531 train_623546295 train_219504178 train_349984975 train_1848632939 train_2309045515 train_612230357 train_2305367958 train_1369435429 train_613832447 train_2624032383 train_3700503493 train_3207964616,train_1149371320 train_1261404451 train_1369435429 train_1848632939 train_1865413913 train_219504178 train_2305367958 train_2309045515 train_2529405184 train_2624032383 train_2901880479 train_2960536609 train_3071392783 train_3171223531 train_3207964616 train_349984975 train_3700503493 train_3789517483 train_4139159388 train_4211797822 train_612230357 train_613832447 train_623546295,0.6216216216216216
train_1896017206,65ef5808fab2e4ee62e32473bb618038.jpg,8a42b6b62d69eb26,SNEAKERS DM20 MARSELLA FASHION,3420770588,700,700,5.0,4,8806,0,0.7935457229614258,train_1896017206 train_1619420312 train_1386366972 train_4017599117,train_1896017206 train_1619420312 train_1386366972 train_4017599117,1.0,0.6141319133334499,0.8571428571428571,train_1896017206 train_1619420312 train_1386366972,train_1386366972 train_1619420312 train_1896017206 train_4017599117,1.0
train_3028508115,66050479a8791ce5d3beaaa1b5ff5b28.jpg,ebc0962f389e5869,Celana chino anak 6-8 thn,3050187782,640,640,30.0,12,7877,0,0.4498627185821533,train_2144076597 train_3679754121 train_2611031020 train_179852409 train_3028508115 train_1491251301 train_2089477188 train_4152096728 train_831729890 train_1379958338 train_2337803779 train_2076475439,train_3028508115,0.15384615384615385,0.5383628853409533,0.15384615384615385,train_3028508115,train_3028508115,0.15384615384615385
train_2300768233,660e810db70aa0fad8fc9ef4e8b65055.jpg,d986e0b9473b24f1,Headset Superbass SONY JBL Stereo Import XB 450 AP + MIC,1043565100,1024,1024,28.0,9,2729,0,0.7941674590110779,train_3792180886 train_3044502267 train_3249198936 train_2300768233 train_1260560948 train_4205038309 train_2455861260 train_3566454168 train_1981158457,train_3044502267 train_2300768233 train_3566454168,0.5,0.5907419031535908,0.5,train_2300768233 train_4205038309 train_2455861260,train_2300768233 train_2455861260 train_3044502267 train_3566454168 train_4205038309,0.7142857142857143
train_3215748240,663278f1cbefd4099a0bbab1f567ec95.jpg,e6cc999999939923,ElsheSkin Lip Serum Elshe Skin,2303676797,550,550,32.0,2,5930,0,0.64773029088974,train_3215748240 train_4283283340,train_3215748240 train_4283283340,1.0,0.6731025377560941,1.0,train_3215748240 train_4283283340,train_3215748240 train_4283283340,1.0
train_492093082,663e4c8ef5978095cfe8deafc42c3e4a.jpg,f92adf8c618398a9,Kacamata kaca mata safety goggles goggle gerinda grinda gurinda las kotak bening clear putih,3374387802,640,640,18.0,9,8698,0,0.9518540501594543,train_2875276457 train_2889789620 train_3668612809 train_3866655205 train_492093082 train_3261617386 train_2214359633 train_2949163854 train_2226260584,train_2889789620 train_3668612809 train_3866655205 train_492093082 train_2214359633 train_2949163854 train_2226260584,0.875,0.5082529196551331,0.2,train_492093082,train_2214359633 train_2226260584 train_2889789620 train_2949163854 train_3668612809 train_3866655205 train_492093082,0.875
train_850248585,66422e673be63068253cab546ff7f522.jpg,fca3272e4c48d7d0,ORIGINAL KUY BY MOVII,2258286322,720,720,0.0,6,5817,0,0.8919134736061096,train_766802109 train_4038180528 train_1688331998 train_850248585 train_162599568 train_3488758353,train_766802109 train_4038180528 train_850248585 train_162599568 train_3488758353,0.9090909090909091,0.4827593102459022,0.5,train_1688331998 train_850248585,train_162599568 train_1688331998 train_3488758353 train_4038180528 train_766802109 train_850248585,1.0
train_577149104,664de45cd1c9fbf95b997088971c1e1b.jpg,ea95956a7a8de130,Monde Milk Marie 125 g,3788331982,720,720,6.0,2,9768,0,0.5514867305755615,train_3424106526 train_577149104,train_3424106526 train_577149104,1.0,0.4876737365246915,1.0,train_3424106526 train_577149104,train_3424106526 train_577149104,1.0
train_3986636470,665558e6bd444376869a3716eb346c0e.jpg,d7958ccab461d2c5,PALING MURAH !! GOOGLE NEST MINI 2ND Generation (HOME MINI 2ND GEN),2978664267,1024,1024,34.0,2,7684,0,0.45535776019096375,train_3986636470 train_2190571353,train_3986636470,0.6666666666666666,0.4775461833660235,1.0,train_3986636470 train_2190571353,train_2190571353 train_3986636470,1.0
train_1689484882,665c8da62b4e71df96f1b9715fbe2d89.jpg,86d1f90eaf2acac4,Keju wincheez  250 gram,2175364535,346,346,24.0,2,5597,0,0.5315801501274109,train_3432779569 train_1689484882,train_3432779569 train_1689484882,1.0,0.4961029991595612,1.0,train_3432779569 train_1689484882,train_1689484882 train_3432779569,1.0
train_3523178326,666f255dfd9b2d00dd9a07fd09adbe7d.jpg,bec382b6ec19f00d,Jam tangan magnet dior /jam tangan murah,469790690,640,640,2.0,7,1190,0,0.9788408279418945,train_821209436 train_2567142329 train_978267106 train_3523178326 train_267243093 train_3878736395 train_3674913773,train_821209436 train_2567142329 train_978267106 train_3523178326 train_267243093 train_3878736395 train_3674913773,1.0,0.6227303944061937,0.2222222222222222,train_3523178326 train_3400014080,train_2567142329 train_267243093 train_3400014080 train_3523178326 train_3674913773 train_3878736395 train_821209436 train_978267106,0.9333333333333333
train_613679239,667009abd5a552b9ba91d72bb24ca0da.jpg,91afb8c6710f1dc2,Sevenday - IPhone Case Splicing Contrast Flower Camera Lens Protector Soft TPU Shockproof Case For IPhone 11 Pro Max X Xs Max XR 8 7 Plus SE2020 Oppo A53 2020 A52 A92 RealMe C11,3470043457,800,800,8.0,4,8953,0,0.8342869281768799,train_613679239 train_3918024795 train_4286514989 train_1870820673,train_613679239 train_3918024795 train_4286514989 train_1870820673,1.0,0.6411714956810358,0.6666666666666666,train_613679239 train_1870820673,train_1870820673 train_3918024795 train_4286514989 train_613679239,1.0
train_775812130,6670c15a55f08311ae777ad7ef45af8b.jpg,bb978c9a996b3824,Paket shower mandi fiorentino kotak dan kran cabang,314461946,640,640,32.0,2,809,0,0.5466122031211853,train_775812130 train_2043328191,train_775812130 train_2043328191,1.0,0.5000538123611497,1.0,train_775812130 train_2043328191,train_2043328191 train_775812130,1.0
train_3727696561,668bd18ac62b07a5149fe0d011b21f48.jpg,a894f66a89339d6c,Grosir Bros TUSPIN HIJAB Random Manik Manik Mutiara Bunga Random Tuspin Terbaru Terlaris Harga,4127867299,800,800,36.0,2,10604,0,0.5481055378913879,train_2422810669 train_3727696561,train_3727696561,0.6666666666666666,0.49667402435388414,1.0,train_2422810669 train_3727696561,train_2422810669 train_3727696561,1.0
train_991120705,6692fee0363b617a2ef349c817217c42.jpg,dbadcd486672908b,ArmBand Sport Universal Arm Band Sports Holder HP Lengan Tangan,1243583066,1000,1000,32.0,2,3237,0,0.5592787861824036,train_2460149056 train_991120705,train_2460149056 train_991120705,1.0,0.5478641764092272,0.6666666666666666,train_991120705,train_2460149056 train_991120705,1.0
train_602119541,6696e5ce28660fa4d0ae46c3e37c614a.jpg,ef9e8e6932238863,[LOKAL] DOMMO - D1086 Dari Jakarta BISA COD TOTE BAG LOVE SIGN TOTEBAG BTS BTS12 MORYMONY,4180360159,410,410,34.0,6,10744,0,0.9028510451316833,train_3090449864 train_602119541 train_3024865765 train_2312999637 train_3756875414 train_690288721,train_602119541 train_3024865765 train_3756875414 train_690288721,0.8,0.6176966278103776,0.5,train_602119541 train_3024865765,train_3024865765 train_3756875414 train_602119541 train_690288721,0.8
train_3024865765,6696e5ce28660fa4d0ae46c3e37c614a.jpg,ef9e8e6932238863,[LOKAL] POKY - D1086 Dari Jakarta BISA COD TOTE BAG LOVE SIGN TOTEBAG BTS BTS12  MORYMONY,4180360159,410,410,34.0,6,10744,0,0.9028510451316833,train_3090449864 train_602119541 train_3024865765 train_2312999637 train_3756875414 train_690288721,train_602119541 train_3024865765 train_3756875414 train_690288721,0.8,0.5728391995806974,0.5,train_602119541 train_3024865765,train_3024865765 train_3756875414 train_602119541 train_690288721,0.8
train_2285868782,66a4f5aea69c4294f7edf3cc5e35ce20.jpg,bcc3c33cc31826e7,Bless Acne Cleansing Foam 100 ml,3448799844,225,225,20.0,3,8891,0,0.608493447303772,train_2285868782 train_2008776065 train_1012811318,train_2285868782 train_2008776065 train_1012811318,1.0,0.6821288019570542,1.0,train_2285868782 train_2008776065 train_1012811318,train_1012811318 train_2008776065 train_2285868782,1.0
train_1246699246,66a5edd190b7be44526410b5a8dea659.jpg,d329d79698c1e316,Samyunwan bpom suplemen penggemuk badan,1496217251,800,800,28.0,3,3821,0,0.4334728717803955,train_2802718665 train_1246699246 train_3493078488,train_1246699246,0.5,0.6094193650843578,1.0,train_2802718665 train_1246699246 train_3493078488,train_1246699246 train_2802718665 train_3493078488,1.0
train_413153319,66b0144c19bd2a399b43ea301f0f093c.jpg,b6c3871ccb839a2d,Promo Panci Hot Pot Shabu Shabu Steamboat 16cm,1915037709,640,640,28.0,3,4895,0,0.5603030920028687,train_413153319 train_3820248798 train_1649051608,train_413153319 train_3820248798,0.8,0.6389971095571684,1.0,train_413153319 train_3820248798 train_1649051608,train_1649051608 train_3820248798 train_413153319,1.0
train_3760458003,66b36457296524f2c28e4670d919bb78.jpg,e99238cecc69cc3c,Set akar,181942707,800,800,32.0,4,474,0,0.5952505469322205,train_370764966 train_3760458003 train_581412210 train_3403651054,train_3760458003,0.4,0.3713372889779268,0.4,train_3760458003,train_3760458003,0.4
train_456912323,66cf840d65121588ac5192a3f485d9ee.jpg,aed2c021f236dca7,"\xe2\x9d\xa4B-SOUL Tas Frame Depan Sepeda MTB Ukuran 6 ""dengan Lubang Headphone Touchscreen untuk Frame Tas Sepeda Top Tube / Bike Top Tube Bag",1967122593,800,800,30.0,2,5032,0,0.48356422781944275,train_2176798540 train_456912323,train_2176798540 train_456912323,1.0,0.4857765590986824,1.0,train_2176798540 train_456912323,train_2176798540 train_456912323,1.0
train_4110319518,66d6878779b67f5abd0262f38eb5a591.jpg,c6cf6969660f3d01,babyfit cs3 SWANILDA setelan anak perempuan oblong rok tutu import,3478572959,750,750,18.0,2,8981,0,0.5627542734146118,train_510526172 train_4110319518,train_510526172 train_4110319518,1.0,0.4787435741163633,1.0,train_510526172 train_4110319518,train_4110319518 train_510526172,1.0
train_246633348,66e0551ed2fa5d446656d567a5a4934c.jpg,b099ce33996c9966,Miranda Hair Color - MC6 Bleaching 30ml,2600740535,1024,1024,22.0,5,6689,0,0.7775327563285828,train_132392284 train_246633348 train_1611682476 train_955575230 train_3524135812,train_246633348 train_955575230,0.5714285714285714,0.8629250259279501,1.0,train_132392284 train_246633348 train_1611682476 train_955575230 train_3524135812,train_132392284 train_1611682476 train_246633348 train_3524135812 train_955575230,1.0
train_2736437293,66e6b635d96ec181f5a51f33cf08776d.jpg,be88c1271ef0385f,SPEEDS LX 012-4 DUMBELL BARBEL 3KG VINYL NEOPRENE,2971797622,1024,1024,36.0,2,7665,0,0.6648285388946533,train_2736437293 train_3133348096,train_2736437293,0.6666666666666666,0.5732959111632495,1.0,train_2736437293 train_3133348096,train_2736437293 train_3133348096,1.0
train_851220512,66eefd623113503fa1f8309a358234c1.jpg,bf90c02b36c4c7e3,Yummy Bites Organic Noodle / Mie Bayi Organik / MPASI / Mie bayi mpasi,3299506042,640,640,20.0,14,8514,0,0.9951925277709961,train_2222000918 train_2459679680 train_2270495100 train_2784722522 train_1361575124 train_3060042113 train_3614359472 train_1423200349 train_851220512 train_3994555343 train_3029073582 train_961089600 train_2778795097 train_3989790467,train_2222000918 train_2459679680 train_2270495100 train_1361575124 train_3614359472 train_1423200349 train_851220512 train_3994555343 train_3029073582 train_961089600 train_2778795097,0.88,0.9536808383199222,0.9629629629629629,train_2222000918 train_2459679680 train_2270495100 train_2784722522 train_1361575124 train_3060042113 train_3614359472 train_1423200349 train_851220512 train_3994555343 train_3029073582 train_2778795097 train_3989790467,train_1361575124 train_1423200349 train_2222000918 train_2270495100 train_2459679680 train_2778795097 train_2784722522 train_3029073582 train_3060042113 train_3614359472 train_3989790467 train_3994555343 train_851220512 train_961089600,1.0
train_3919513642,66fdbb53e6d447ad9e89e74f0c343f23.jpg,eb08e2b1cfe690e1,JEPITAN JEDAI THAILAND CAKAR 5 ORIGINAL,4234755890,640,640,29.0,4,10862,0,0.5627676844596863,train_3919513642 train_2703495625 train_2818012534 train_2094538511,train_3919513642,0.4,0.5364248524374486,0.6666666666666666,train_3919513642 train_2818012534,train_2818012534 train_3919513642,0.6666666666666666
train_1489280174,67081e4e542800d5079278c3c00c289a.jpg,8ed609c361bd07bc,Apple Lightning to 3.5mm Headphone Jack Adapter Connector iPhone 7 7Plus 8 8Plus X XS XS MAX XR,3762958694,1024,1024,33.0,4,9705,0,0.5969558358192444,train_3300516000 train_1489280174 train_3395561056 train_3273040224,train_3300516000 train_1489280174,0.6666666666666666,0.6670114111830693,0.6666666666666666,train_3300516000 train_1489280174,train_1489280174 train_3300516000,0.6666666666666666
train_4130916611,67085f66e8791321853d3f1b005cb2e7.jpg,bfc3c61d39e01c26,CINDY DRES - FLOTTILICIOUS / DRES MUSLIM / DRES MURAH / GAMIS MURAH / GROSIR BAJU ONLINE,978062057,1024,1024,20.0,12,2562,0,0.9444544911384583,train_1459290767 train_3140563840 train_1103768819 train_4130916611 train_1862156403 train_3274399500 train_206224500 train_1900819118 train_357492071 train_1722212279 train_1105652061 train_742416142,train_1459290767 train_1103768819 train_4130916611 train_206224500 train_1900819118 train_1105652061,0.6666666666666666,0.47991566047495876,0.15384615384615385,train_4130916611,train_1103768819 train_1105652061 train_1459290767 train_1900819118 train_206224500 train_4130916611,0.6666666666666666
train_2025925954,670bb39ce739c71799e9642850b3b64a.jpg,a521524a1e27eff8,Ember Lipat 5L/Ember Lipat Portable,977669247,640,640,0.0,4,2561,0,0.7955573201179504,train_816628108 train_1621476268 train_2025925954 train_626167364,train_816628108 train_1621476268 train_2025925954 train_626167364,1.0,0.6375843762066228,0.6666666666666666,train_2025925954 train_626167364,train_1621476268 train_2025925954 train_626167364 train_816628108,1.0
train_1839955895,6718b82260fcf86599ec091723441022.jpg,b822877d9dc34279,Casing Bahan Tpu Motif Star Wars Untuk Iphone 11 7plus 8plus 7 8 Iphone 6 6s Plus Xr X Xs Max 11pro Max Se 2020,904924312,800,800,4.0,2,2359,0,0.5467023253440857,train_868663735 train_1839955895,train_868663735 train_1839955895,1.0,0.759850352810485,1.0,train_868663735 train_1839955895,train_1839955895 train_868663735,1.0
train_2407995572,6732aac14f726e6fb6a4104e8e26c973.jpg,b21acf8d3043cfa5,Natural Pink Himalayan Salt ( Garam ) - 1 Kg,1947359892,1024,1024,30.0,2,4979,0,0.5161423087120056,train_286092141 train_2407995572,train_1959294812 train_2407995572,0.5,0.5060402219801272,1.0,train_286092141 train_2407995572,train_1959294812 train_2407995572 train_286092141,0.8
train_2216868612,67414a0125ce5b3d3d209da38eca5226.jpg,ea67613d9a38989a,Komet Minor,1287730996,852,852,36.0,3,3333,0,0.7150907516479492,train_296828326 train_2216868612 train_2218583014,train_2216868612 train_2218583014,0.8,0.528722375343328,1.0,train_296828326 train_2216868612 train_2218583014,train_2216868612 train_2218583014 train_296828326,1.0
train_214454351,6758e84f8d2f5a4668dfb9e8c55de361.jpg,bfc0d02fe03c9798,Oppo F7/ F9/ F11/ F11Pro/ A3S/ A5S/A7/ A12/ A5 2020/A9 2020/ Reno 2z/2f/ Tempered Glass Full Ceramic,2122968520,640,640,6.0,9,5463,0,0.9977948665618896,train_456751012 train_214454351 train_4050936087 train_2728725511 train_2971049307 train_1333161794 train_3856452462 train_2820724146 train_624003519,train_456751012 train_214454351 train_4050936087 train_2728725511 train_2971049307 train_1333161794 train_3856452462 train_2820724146 train_624003519,1.0,0.5632421794780147,0.18181818181818182,train_214454351 train_2727670998,train_1333161794 train_214454351 train_2727670998 train_2728725511 train_2820724146 train_2971049307 train_3856452462 train_4050936087 train_456751012 train_624003519,0.9473684210526315
train_4050936087,6758e84f8d2f5a4668dfb9e8c55de361.jpg,bfc0d02fe03c9798,Realme C11/ C12/ C15/ C1/ C2/ C3/ Realme3/3pro/Realme 5/5i/5pro/Realme 6/6pro/Tempered Glass Ceramic,2122968520,640,640,6.0,9,5463,0,0.9977948665618896,train_456751012 train_214454351 train_4050936087 train_2728725511 train_2971049307 train_1333161794 train_3856452462 train_2820724146 train_624003519,train_456751012 train_214454351 train_4050936087 train_2728725511 train_2971049307 train_1333161794 train_3856452462 train_2820724146 train_624003519,1.0,0.4598580221272884,0.2,train_4050936087,train_1333161794 train_214454351 train_2728725511 train_2820724146 train_2971049307 train_3856452462 train_4050936087 train_456751012 train_624003519,1.0
train_2728725511,6758e84f8d2f5a4668dfb9e8c55de361.jpg,bfc0d02fe03c9798,Vivo Y30/ Y50/ Y19/ Y12/Y15/Y17/ Y91/Y93/Y95/Y91C/V15/V15Pro/V17Pro/ S1/ Tempered Glass Full Ceramic,2122968520,640,640,6.0,9,5463,0,0.9977948665618896,train_456751012 train_214454351 train_4050936087 train_2728725511 train_2971049307 train_1333161794 train_3856452462 train_2820724146 train_624003519,train_456751012 train_214454351 train_4050936087 train_2728725511 train_2971049307 train_1333161794 train_3856452462 train_2820724146 train_624003519,1.0,0.6291948603427596,0.2,train_2728725511,train_1333161794 train_214454351 train_2728725511 train_2820724146 train_2971049307 train_3856452462 train_4050936087 train_456751012 train_624003519,1.0
train_2862654813,676e83472a8f5924d52d5f18b4773d92.jpg,dba0b44e5bb58c4a,Tas shoulder PDR croco effect L201 PDR woman handbag L201,2634819658,640,640,24.0,4,6766,0,0.5055237412452698,train_2862654813 train_46458775 train_3616413715 train_832449648,train_2862654813,0.4,0.483561568171492,0.6666666666666666,train_2862654813 train_832449648,train_2862654813 train_832449648,0.6666666666666666
train_1625735339,6770ac0272dd1935fcda971dd709ea0b.jpg,e69a9929c6269967,CLING PUMP PEMBERSIH KACA 440ml,2883803884,640,640,28.0,2,7416,0,0.4946669638156891,train_1625735339 train_4087040445,train_1625735339,0.6666666666666666,0.5277317480066218,1.0,train_1625735339 train_4087040445,train_1625735339 train_4087040445,1.0
